,company,title,areas,value,value_trans,z_by_company
3311,Delta Electronics (Thailand) Public Company Limited,Electricity Consumption in Higher Education Buildings in Thailand during the COVID-19 Pandemic,"['Architecture', 'Civil and Structural Engineering', 'Building and Construction']",0.35999011993408203,2.691598023447932,3.6253877269660886
4245,Delta Electronics (Thailand) Public Company Limited,"Particulate matter monitoring using inexpensive sensors and internet GIS: A case study in nan, Thailand",['Engineering (all)'],0.3500403165817261,2.6355577516500106,3.501563858839771
4341,Delta Electronics (Thailand) Public Company Limited,Effective mechanisms for environmental awareness enhancement of the Thai public company,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.31030720472335815,2.397782841354683,3.0070910106066635
4774,Delta Electronics (Thailand) Public Company Limited,2022 Thai Hypertension Society guidelines on home blood pressure monitoring,"['Internal Medicine', 'Endocrinology, Diabetes and Metabolism', 'Cardiology and Cardiovascular Medicine']",0.3138946294784546,2.420215723100965,3.0517359944377227
4785,Delta Electronics (Thailand) Public Company Limited,Quality control process improvement of flexible printed circuit board by FMEA,"['Materials Science (all)', 'Engineering (all)']",0.31406736373901367,2.421290845108581,3.0538856474050147
4800,Delta Electronics (Thailand) Public Company Limited,Seed defective reduction in automotive Electro-Deposition Coating Process of truck cabin,"['Materials Science (all)', 'Engineering (all)']",0.3390323519706726,2.5719727650532227,3.3645713264179613
4873,Delta Electronics (Thailand) Public Company Limited,"Life cycle cost analysis and energy performance of president’s office, prince of Songkla university, Thailand",['Multidisciplinary'],0.32055580615997314,2.4613454452234103,3.1346333778099424
4958,Delta Electronics (Thailand) Public Company Limited,Optimization of Thai-Lao cross border transportation via R9 route for Thai shippers,"['Management Information Systems', 'Business and International Management', 'Strategy and Management', 'Statistics, Probability and Uncertainty', 'Management Science and Operations Research']",0.3178212642669678,2.444542642133927,3.10060239822629
5300,Delta Electronics (Thailand) Public Company Limited,Assessment on Energy Technology Toward Carbon Neutrality Policy Using Multi-Criteria Decision Analysis: A Case of Thailand,"['Energy (all)', 'Economics, Econometrics and Finance (all)']",0.3406115770339966,2.581199185242165,3.3842245546334215
5440,Delta Electronics (Thailand) Public Company Limited,"An impact of harmonic currents, load levels and ambient temperatures on transformer loss of life",['Physics and Astronomy (all)'],0.32003524899482727,2.4581555196760507,3.1281551189452617
5803,Delta Electronics (Thailand) Public Company Limited,The Feasibility Study on the Infrastructure of Swapping Battery Station for Electric Motorcycles in Thailand,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.44929489493370056,3.1401203923839134,4.736772775594697
6195,Delta Electronics (Thailand) Public Company Limited,Preparing for industry 4.0-will youths have enough essential skills?: An evidence from Thailand,['Education'],0.34714651107788086,2.6190058306521657,3.4655508665823413
6208,Delta Electronics (Thailand) Public Company Limited,"Correction to: Chemical-Looping Combustion of Methane Using CaSO 4 as an Oxygen Carrier: Effects of MgO Addition (Arabian Journal for Science and Engineering, (2019), 44, 6, (5359-5370), 10.1007/s13369-018-3620-5)",['Multidisciplinary'],0.36250633001327515,2.7055598364384004,3.6567015986066114
6427,Delta Electronics (Thailand) Public Company Limited,Model-Based Approach Integrated with Fault Circuit Indicators for Fault Location in Distribution Systems,"['Energy Engineering and Power Technology', 'Nuclear Energy and Engineering', 'Renewable Energy, Sustainability and the Environment', 'Electrical and Electronic Engineering']",0.317765474319458,2.444198652245592,3.0999081003735
6602,Delta Electronics (Thailand) Public Company Limited,The environmental impact assessment of gold extraction processes for discarded computer RAM: a comparative study of two leaching chemicals,"['Waste Management and Disposal', 'Mechanics of Materials']",0.31562739610671997,2.4309799311304823,3.073300025290776
6634,Delta Electronics (Thailand) Public Company Limited,"A cross-country comparison of compensation mechanisms for distributed photovoltaics in the Philippines, Thailand, and Vietnam","['Renewable Energy, Sustainability and the Environment']",0.31841933727264404,2.448227271648125,3.1080453305498956
6692,Delta Electronics (Thailand) Public Company Limited,An Overview of Coal Energy Sources and Supply in Thailand,['Energy (all)'],0.39883118867874146,2.8981238458300633,4.108759227266659
7133,Delta Electronics (Thailand) Public Company Limited,Challenges of Energy Efficiency Promoting Policy in Thailand,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.34141790866851807,2.585896466495464,3.3942592355656256
7150,Delta Electronics (Thailand) Public Company Limited,Power development planning considering energy storage system,"['Computer Networks and Communications', 'Hardware and Architecture', 'Information Systems', 'Signal Processing', 'Information Systems and Management', 'Electrical and Electronic Engineering']",0.3211072087287903,2.464719934074742,3.1414955032759257
7164,Delta Electronics (Thailand) Public Company Limited,Development and implementation of GNSS technology and DFMC 2nd generation of SBAS in Thailand,"['Computer Science Applications', 'Information Systems', 'Earth and Planetary Sciences (all)', 'Computer Networks and Communications']",0.3237205147743225,2.4806508370023708,3.174017720217939
7545,Delta Electronics (Thailand) Public Company Limited,Does Thailand fulfill the ASEAN requirements for foreign direct investment under partial liberalization in electricity industry?,['Law'],0.4422133266925812,3.1078121681104216,4.648643679876614
7604,Delta Electronics (Thailand) Public Company Limited,Plausible Scenarios for Thai Sustainable Energy in 2050: Cloud and Clear,"['Energy (all)', 'Economics, Econometrics and Finance (all)']",0.4080203175544739,2.944298835297764,4.2231166112078204
7727,Delta Electronics (Thailand) Public Company Limited,Factors Influencing Battery Electric Vehicle Adoption in Thailand—Expanding the Unified Theory of Acceptance and Use of Technology’s Variables,"['Computer Science (miscellaneous)', 'Geography, Planning and Development', 'Renewable Energy, Sustainability and the Environment', 'Building and Construction', 'Environmental Science (miscellaneous)', 'Energy Engineering and Power Technology', 'Hardware and Architecture', 'Computer Networks and Communications', 'Management, Monitoring, Policy and Law']",0.32261842489242554,2.4739448914993893,3.160302370540496
7881,Delta Electronics (Thailand) Public Company Limited,Facade Integrated Photovoltaic Systems: Potential Applications for Commercial Building in Vietnam,"['Energy Engineering and Power Technology', 'Safety, Risk, Reliability and Quality', 'Control and Optimization', 'Computer Networks and Communications', 'Hardware and Architecture', 'Information Systems and Management']",0.33415281772613525,2.5432400320284816,3.3038462262911956
8031,Delta Electronics (Thailand) Public Company Limited,Performance analysis of electricity generation from grid-connected photovoltaic system using All-Sky Index for Smart City projects in Thailand,"['Renewable Energy, Sustainability and the Environment']",0.36750954389572144,2.733073803491306,3.718965873994637
8152,Delta Electronics (Thailand) Public Company Limited,A Cooperation between OLTC and local controls of photovoltaic inverter for enhancing the hosting capacity of typical distribution system in Thailand,"['Artificial Intelligence', 'Computer Networks and Communications', 'Hardware and Architecture', 'Information Systems', 'Electrical and Electronic Engineering', 'Instrumentation']",0.3819287419319153,2.810566825564599,3.8984107145500193
8516,Delta Electronics (Thailand) Public Company Limited,The iron silk road and the iron fist: Making sense of the military coup d'état in Thailand,['Social Sciences (all)'],0.3248131275177002,2.4872812273403375,3.1876151282729532
8989,Delta Electronics (Thailand) Public Company Limited,The Development of Machineries and Technologies to Support Digital Transformation,"['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.45183128118515015,3.151567779677234,4.7683377367898885
8993,Delta Electronics (Thailand) Public Company Limited,Fuel replacement: A possible option for Thailand energy security?,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.335064560174942,2.548634694085383,3.3151927296087194
8994,Delta Electronics (Thailand) Public Company Limited,Creation A Strategic Plan for Supporting Digital Transformation,"['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.3854941129684448,2.8293252873722703,3.9427812430332874
8998,Delta Electronics (Thailand) Public Company Limited,Business model and market designs for solar prosumer on peer to peer energy trading in Thailand,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.45352989435195923,3.1591978053218144,4.789476732739471
9002,Delta Electronics (Thailand) Public Company Limited,Comparative customer economics on different financial options in support the adoption of residential rooftop photovoltaic in Thailand,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.3255697786808014,2.4918624691633395,3.1970315429014176
9003,Delta Electronics (Thailand) Public Company Limited,Crucial factors in shaping strategies for Thai energy business in the dynamic era,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.39329853653907776,2.869843674184385,4.0399061691036255
9301,Delta Electronics (Thailand) Public Company Limited,An Exploring Human Resource Development in Small and Medium Enterprises in Response to Electric Vehicle Industry Development,['Automotive Engineering'],0.34383803606033325,2.5999399467660984,3.424377372015232
9306,Delta Electronics (Thailand) Public Company Limited,Possible Pathways toward Carbon Neutrality in Thailand’s Electricity Sector by 2050 through the Introduction of H2 Blending in Natural Gas and Solar PV with BESS,"['Renewable Energy, Sustainability and the Environment', 'Building and Construction', 'Fuel Technology', 'Engineering (miscellaneous)', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.3430873155593872,2.5955924748857298,3.4150347636221876
9559,Delta Electronics (Thailand) Public Company Limited,Three-level Classification of Air Conditioning Energy Consumption for Building Energy Management System Using Data Mining Techniques,"['Computer Networks and Communications', 'Energy Engineering and Power Technology', 'Electrical and Electronic Engineering']",0.334404855966568,2.544732507878371,3.3069828058537194
9615,Delta Electronics (Thailand) Public Company Limited,Industry 4.0: A solution towards technology challenges of sustainable business performance,['Social Sciences (all)'],0.32863035798072815,2.5103067132638723,3.2351200110051144
9809,Delta Electronics (Thailand) Public Company Limited,Potential of Krabi Province (Thailand) as a Model City of Complete Relying upon Renewable Energy for Power Production,"['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.3632723391056061,2.709793607168371,3.666234471315084
9817,Delta Electronics (Thailand) Public Company Limited,Cross-border power trade with Myanmar: Barriers and their removal from the Thai's perspective,"['Sociology and Political Science', 'Public Administration', 'Political Science and International Relations']",0.3535216450691223,2.655317987917288,3.5448884899165924
10034,Delta Electronics (Thailand) Public Company Limited,Challenges and factors affecting patent valuation: The case of Thailand 4.0,['Social Sciences (all)'],0.31286001205444336,2.4137664932165017,3.0388603297702774
10059,Delta Electronics (Thailand) Public Company Limited,Real-Time Induction Motor Health Index Prediction in A Petrochemical Plant using Machine Learning,['Engineering (all)'],0.31979191303253174,2.4566629768862507,3.1251268379794337
10088,Delta Electronics (Thailand) Public Company Limited,"Forecasting economic, social and environmental growth in the sanitary and service sector based on Thailand's sustainable development policy","['Ecology, Evolution, Behavior and Systematics', 'Environmental Science (all)']",0.3540533781051636,2.6583216111286716,3.5515058308831944
10273,Delta Electronics (Thailand) Public Company Limited,Sustainability indicators to achieve a circular economy: A case study of renewable energy and plastic waste recycling corporate social responsibility (CSR) projects in Thailand,"['Renewable Energy, Sustainability and the Environment', 'Environmental Science (all)', 'Strategy and Management', 'Industrial and Manufacturing Engineering']",0.32843971252441406,2.509161841355745,3.2327474557891436
10375,Delta Electronics (Thailand) Public Company Limited,Market Opportunity Analysis in Thailand: Case of Individual Power Sources by Thermoelectric-Generator Technology for Portable Electronics,['Management of Technology and Innovation'],0.3803139925003052,2.8020192890390128,3.8783153906932526
10477,Delta Electronics (Thailand) Public Company Limited,Energy Efficiency and Safety for Wall Type Air Conditioner with Propane Refrigerant,"['Materials Science (all)', 'Engineering (all)']",0.3261362314224243,2.495286570986664,3.2040809655979876
10750,Delta Electronics (Thailand) Public Company Limited,Subsidizing Residential Low Priority Smart Charging: A Power Management Strategy for Electric Vehicle in Thailand,"['Geography, Planning and Development', 'Renewable Energy, Sustainability and the Environment', 'Environmental Science (miscellaneous)', 'Energy Engineering and Power Technology', 'Management, Monitoring, Policy and Law']",0.3905484676361084,2.8556503922090584,4.005681958119704
10866,Delta Electronics (Thailand) Public Company Limited,Thailand's EV Taxi Situation and Charging Station Locations,"['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.3847599923610687,2.825475693221657,3.933645217922296
10884,Delta Electronics (Thailand) Public Company Limited,A Development on Asset Management System for Distribution Power Transformers,"['Energy Engineering and Power Technology', 'Electrical and Electronic Engineering', 'Safety, Risk, Reliability and Quality', 'Instrumentation']",0.3172813057899475,2.4412113749912017,3.093882692832674
10885,Delta Electronics (Thailand) Public Company Limited,Fault Cause Classification on PEA 33 kV Distribution System using Supervised Machine Learning compared to Artificial Neural Network,"['Energy Engineering and Power Technology', 'Electrical and Electronic Engineering', 'Safety, Risk, Reliability and Quality', 'Instrumentation']",0.3735477030277252,2.765846544693083,3.794109893791764
10896,Delta Electronics (Thailand) Public Company Limited,"An Integrated Lean Management, IoT and MFCA Systems for Water Management of Industrial Manufacturing in Thailand","['Environmental Science (all)', 'Energy (all)', 'Earth and Planetary Sciences (all)']",0.3724703788757324,2.7600335817348447,3.7807027500521775
11013,Delta Electronics (Thailand) Public Company Limited,"The role of wages, skills development and R&D on productivity: evidence from Thai manufacturing firms","['Economics, Econometrics and Finance (all)']",0.310121089220047,2.396613573001892,3.0047748300026713
11279,Delta Electronics (Thailand) Public Company Limited,Maximization of PV size for its limitation in MEA grid code by considering overvoltage and increased active power loss criteria,"['Energy Engineering and Power Technology', 'Renewable Energy, Sustainability and the Environment', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.3547655940055847,2.6623387342155564,3.560369255074421
11291,Delta Electronics (Thailand) Public Company Limited,"Correction to: Optimizing Pueraria candollei var. mirifica cell suspension culture for prolonged maintenance and decreased variation of isoflavonoid from single cell lines (Plant Cell, Tissue and Organ Culture (PCTOC), (2018), 134, 3, (433-443), 10.1007/s11240-018-1433-6)",['Horticulture'],0.31051233410835266,2.3990709389989178,3.0096438162267245
11303,Delta Electronics (Thailand) Public Company Limited,The Thailand-U.S. defense alliance in U.S.-indo-pacific strategy,"['Geography, Planning and Development', 'Political Science and International Relations']",0.34193071722984314,2.588879059437033,3.4006410641729747
11426,Delta Electronics (Thailand) Public Company Limited,SEACHI 2022 Symposium,"['Human-Computer Interaction', 'Computer Graphics and Computer-Aided Design', 'Software']",0.34504467248916626,2.6069111405470555,3.4393937883954466
11474,Delta Electronics (Thailand) Public Company Limited,How an integration of home energy management and battery system affects the economic benefits of residential pv system owners in Thailand,"['Geography, Planning and Development', 'Renewable Energy, Sustainability and the Environment', 'Environmental Science (miscellaneous)', 'Energy Engineering and Power Technology', 'Management, Monitoring, Policy and Law']",0.3562156558036804,2.670496362236134,3.5784150650772784
11539,Delta Electronics (Thailand) Public Company Limited,The use of relative potential risk as a prioritization tool for household WEEE management in Thailand,"['Waste Management and Disposal', 'Mechanics of Materials']",0.41093477606773376,2.9587401567802227,4.2593866271896
11818,Delta Electronics (Thailand) Public Company Limited,An LMDI decomposition analysis of carbon emissions in the Thai manufacturing sector,['Energy (all)'],0.31736746430397034,2.441743226463802,3.094954923117084
11882,Delta Electronics (Thailand) Public Company Limited,Eco-efficiency analysis of high density polyethylene resin by integrated Life Cycle Assessment and life cycle cost,"['Business and International Management', 'Strategy and Management', 'Organizational Behavior and Human Resource Management', 'Marketing']",0.31626492738723755,2.434928787191315,3.081234010155564
11964,Delta Electronics (Thailand) Public Company Limited,Thai license plate recognition algorithm with service routine procedure for automatic barrier gate,"['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.3508340120315552,2.640077386855802,3.511441284275403
11989,Delta Electronics (Thailand) Public Company Limited,Appliance Classification Method Based on K-Nearest Neighbors for Home Energy Management System,"['Artificial Intelligence', 'Computer Science Applications', 'Computational Mechanics', 'Control and Systems Engineering', 'Instrumentation']",0.34986767172813416,2.6345734954158146,3.499415318529294
12009,Delta Electronics (Thailand) Public Company Limited,The Regulation of Unfair Terms and Consumer Protection in Thailand,['Social Sciences (all)'],0.3195509910583496,2.45518435929123,3.1221285987476204
12047,Delta Electronics (Thailand) Public Company Limited,Thailand-EU ties: A toxic love affair,['Social Sciences (all)'],0.33786657452583313,2.565139135759255,3.3500633942023703
12119,Delta Electronics (Thailand) Public Company Limited,Plausible Scenarios for Thai Energy Businesses in the Next 30 Years,"['Renewable Energy, Sustainability and the Environment', 'Fuel Technology', 'Energy Engineering and Power Technology', 'Economics and Econometrics']",0.4433803856372833,3.11317211957719,4.663167560173226
12120,Delta Electronics (Thailand) Public Company Limited,Challenges of applying simplified lca tools in sustainable design pedagogy,"['Geography, Planning and Development', 'Renewable Energy, Sustainability and the Environment', 'Environmental Science (miscellaneous)', 'Energy Engineering and Power Technology', 'Management, Monitoring, Policy and Law']",0.35489916801452637,2.6630913697155556,3.562031564356581
12177,Delta Electronics (Thailand) Public Company Limited,"The perioperative and anesthetic adverse events in Thailand (PAAd Thai) study of anesthetic equipment malfunction or failure: An analysis of 2,206 incident reports",['Medicine (all)'],0.32840967178344727,2.508981390760616,3.23237360309918
12582,Delta Electronics (Thailand) Public Company Limited,3Rs Policy and plastic waste management in Thailand,"['Waste Management and Disposal', 'Mechanics of Materials']",0.36092817783355713,2.696812879232036,3.6370617222729353
12612,Delta Electronics (Thailand) Public Company Limited,Competition law in Thailand: in transition to an operational law,['Social Sciences (all)'],0.37724199891090393,2.7856679219060454,3.8400848734027933
12614,Delta Electronics (Thailand) Public Company Limited,Era of Industry 4.0 Technologies and Environmental Performance of Thailand’s Garment Industry: Role of Lean Manufacturing and Green Supply Chain Management Practices,"['Economics, Econometrics and Finance (all)', 'Business, Management and Accounting (all)']",0.32087910175323486,2.4633245138837085,3.1386567448543152
12865,Delta Electronics (Thailand) Public Company Limited,Determination of Factors in Cultural Dimensions and SERVQUAL Model Affecting the Corporate Image of Pharmacy Retail Stores,"['Management Information Systems', 'Finance', 'Economics and Econometrics']",0.3122425675392151,2.4099098100355807,3.031176321803342
13079,Delta Electronics (Thailand) Public Company Limited,LED Luminaires Selection for Thailand Typical Roadway Construction and Road Lighting Hierarchy,"['Artificial Intelligence', 'Renewable Energy, Sustainability and the Environment', 'Electronic, Optical and Magnetic Materials', 'Control and Optimization', 'Atomic and Molecular Physics, and Optics']",0.3154323995113373,2.429770883644865,3.070873320776457
13230,Delta Electronics (Thailand) Public Company Limited,CDIO THAILAND: COMMUNITY OF GOOD PRACTICES FOR THAI ENGINEERING EDUCATION,"['Engineering (miscellaneous)', 'Industrial and Manufacturing Engineering', 'Mechanical Engineering', 'Education']",0.34728342294692993,2.6197915411502244,3.4672547150522757
13237,Delta Electronics (Thailand) Public Company Limited,Will ASEAN mutual recognition arrangements induce skilled workers to move? A case study of the engineering labor market in Thailand,"['Economics, Econometrics and Finance (all)', 'Business, Management and Accounting (all)', 'Social Sciences (all)']",0.35455644130706787,2.661159758761727,3.5577663798976684
13245,Delta Electronics (Thailand) Public Company Limited,Promoting open education and MOOCs in Thailand: A research-based design approach,['Social Sciences (all)'],0.3105583190917969,2.399359609027244,3.010216092715429
13261,Delta Electronics (Thailand) Public Company Limited,A DEVELOPMENT AND OPERATIONAL PRACTICES OF STUDENT-CENTERED CLASSROOMS,"['Engineering (miscellaneous)', 'Industrial and Manufacturing Engineering', 'Mechanical Engineering', 'Education']",0.3130783140659332,2.4151286415234745,3.0415770668278026
13365,Delta Electronics (Thailand) Public Company Limited,Developing a commercialisation model for innovative products and processes in a petroleum firm,"['Business and International Management', 'Strategy and Management', 'Management Science and Operations Research']",0.3229328393936157,2.4758598775764136,3.1642152136745416
13367,Delta Electronics (Thailand) Public Company Limited,Does Thailand Fulfill the ASEAN Requirements for Foreign Direct Investment under Partial Liberalization in Electricity Industry?,['Social Sciences (all)'],0.4401232600212097,3.098177810453547,4.622633101503743
13605,Delta Electronics (Thailand) Public Company Limited,Centralized Market Platform for Electric Vehicles in Residential Distribution Systems,"['Artificial Intelligence', 'Atomic and Molecular Physics, and Optics', 'Computer Networks and Communications', 'Computer Vision and Pattern Recognition', 'Signal Processing', 'Electrical and Electronic Engineering', 'Instrumentation']",0.37709948420524597,2.784906476751595,3.8383112984390957
13782,Delta Electronics (Thailand) Public Company Limited,Comparative analysis of Energy Monitoring Systems in the context of the Industry 3.0 and Industry 4.0 paradigms,"['Education', 'Arts and Humanities (miscellaneous)', 'Artificial Intelligence', 'Computer Networks and Communications', 'Information Systems and Management', 'Electrical and Electronic Engineering', 'Media Technology', 'Health Informatics']",0.36157840490341187,2.7004207744331787,3.645153704405506
13806,Delta Electronics (Thailand) Public Company Limited,Implementing PID Control on PLC Benchmark to Enhance Industrial Automation Skills Towards ASEAN FACTORI 4.0,"['Education', 'Arts and Humanities (miscellaneous)', 'Artificial Intelligence', 'Computer Networks and Communications', 'Information Systems and Management', 'Electrical and Electronic Engineering', 'Media Technology', 'Health Informatics']",0.34484976530075073,2.6057864647054756,3.436968196537943
13935,Delta Electronics (Thailand) Public Company Limited,"Exploring the nexus among the technological innovation, supply chain integration and environmental management practices in thai manufacturing industry: A sustainability view","['Management Information Systems', 'Information Systems', 'Information Systems and Management']",0.3346455693244934,2.54615706688664,3.309978448886297
14152,Delta Electronics (Thailand) Public Company Limited,Contactless chip module defect reduction,"['Atomic and Molecular Physics, and Optics', 'Materials Science (all)', 'Condensed Matter Physics']",0.31255829334259033,2.41188263388972,3.0351054839040135
14231,Delta Electronics (Thailand) Public Company Limited,"Geographic information system and integrated spatial analysis on area selection for weee collection site at buriram province, thailand","['Environmental Engineering', 'Information Systems']",0.38643643260002136,2.8342569329866225,3.954508274981667
14236,Delta Electronics (Thailand) Public Company Limited,"Material flow analysis of crt monitor, electric fan and refrigerator through the primitive e-waste dismantling in buriram province, thailand","['Environmental Engineering', 'Information Systems']",0.4049111008644104,2.928784981205548,4.184422857796562
14246,Delta Electronics (Thailand) Public Company Limited,"E-waste dismantling community toward circular economy with ineffective hazardous waste management: a case study in buriram province, thailand","['Environmental Engineering', 'Information Systems']",0.4280362129211426,3.0415590840919737,4.472211543091645
14262,Delta Electronics (Thailand) Public Company Limited,Evaluation of the effects of citizen behaviors on the volume of wEEE generation in Thailand,['Environmental Science (all)'],0.4619886577129364,3.1967659859454614,4.894744823155887
14397,Delta Electronics (Thailand) Public Company Limited,Drivers and Challenges of Peer-to-Peer Energy Trading Development in Thailand,"['Renewable Energy, Sustainability and the Environment', 'Fuel Technology', 'Engineering (miscellaneous)', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.36894965171813965,2.7409328250557103,3.736887808205384
14633,Delta Electronics (Thailand) Public Company Limited,Energy risk management and cost of economic production biodiesel project,"['Energy (all)', 'Economics, Econometrics and Finance (all)']",0.35725340247154236,2.6763170437453647,3.5913296727332615
14637,Delta Electronics (Thailand) Public Company Limited,Bridging workplace democracy and supply chain integration through high involvement of human resource practices,"['Management Information Systems', 'Information Systems', 'Information Systems and Management']",0.3181517720222473,2.4465795177889555,3.1047155195871023
14642,Delta Electronics (Thailand) Public Company Limited,Lean production determinants and performance consequences of implementation of Industry 4.0 in Thailand: Evidence from manufacturing sector,"['Management Information Systems', 'Information Systems', 'Information Systems and Management']",0.31768175959587097,2.4436823948465194,3.09886628270871
15016,Delta Electronics (Thailand) Public Company Limited,How does the green industry policy impact a developing country? A case study of the electronic products and electrical equipment manufacturing sector in Thailand,['Environmental Science (all)'],0.31655848026275635,2.436744958544446,3.084887233366024
15067,Delta Electronics (Thailand) Public Company Limited,Annual Degradation Rate Analysis of Mono-Si Photovoltaics Systems in Thailand Using the Mixed Effects Method,"['Computer Science (all)', 'Materials Science (all)', 'Engineering (all)', 'Electrical and Electronic Engineering']",0.34685689210891724,2.6173429084310116,3.4619466002717574
15281,Delta Electronics (Thailand) Public Company Limited,Performance of air conditioning system in educational building for energy conservation,"['Environmental Engineering', 'Building and Construction', 'Geotechnical Engineering and Engineering Geology', 'Soil Science']",0.355849951505661,2.668441689334779,3.5738639278168156
15296,Delta Electronics (Thailand) Public Company Limited,Is the fourth industrial revolution a panacea? Risks toward the fourth industrial revolution: Evidence in the Thai economy,"['Education', 'Arts and Humanities (miscellaneous)']",0.3246942162513733,2.486560490327119,3.186135294708513
15459,Delta Electronics (Thailand) Public Company Limited,"Dynamic sigma-TRIZ solution model for manufacturing improvement and innovation, case study in Thailand","['Strategy and Management', 'Industrial and Manufacturing Engineering']",0.3436377942562103,2.598781105310359,3.4218853916344116
16137,Delta Electronics (Thailand) Public Company Limited,Deep learning image-based defect detection in high voltage electrical equipment,"['Renewable Energy, Sustainability and the Environment', 'Fuel Technology', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.35242754220962524,2.6491256029727404,3.531272537581322
16275,Delta Electronics (Thailand) Public Company Limited,Identification and validation of decision factors for selecting smart food packaging technology: A case of thailand’s food industry,['Psychology (all)'],0.3457971215248108,2.6112480426993216,3.4487579081535884
16300,Delta Electronics (Thailand) Public Company Limited,Ground-source heat pumps with horizontal heat exchangers for space cooling in the hot tropical climate of Thailand,"['Renewable Energy, Sustainability and the Environment', 'Fuel Technology', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.3156206011772156,2.4309378099713954,3.073215463372808
16391,Delta Electronics (Thailand) Public Company Limited,Key performance indicators of sustainable port: Case study of the eastern economic corridor in Thailand,"['Business and International Management', 'Accounting', 'Business, Management and Accounting (miscellaneous)', 'Strategy and Management', 'Organizational Behavior and Human Resource Management', 'Management Science and Operations Research', 'Marketing']",0.3321674168109894,2.5314511222697447,3.279138198163516
